Image URL,Product Name,SKU,Brand,Category,Color,MRP,Selling Price,Stock,Description
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Parle Hide & Seek Milano Dark Cookies 150g (Pack of 2),SNK-0277,Parle,Snacks,Dark Brown,100,86,376,Premium dark choco cookies with rich cocoa.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Parle Hide & Seek Milano Dark Cookies 150g (Pack of 3),SNK-0278,Parle,Snacks,Dark Brown,150,126,351,Premium dark choco cookies with rich cocoa.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Parle Hide & Seek Milano Dark Cookies 150g (Pack of 4),SNK-0279,Parle,Snacks,Dark Brown,200,166,345,Premium dark choco cookies with rich cocoa.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Parle Hide & Seek Milano Dark Cookies 150g (Family Pack of 6),SNK-0280,Parle,Snacks,Dark Brown,300,243,328,Premium dark choco cookies with rich cocoa.
https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 75g,SNK-0281,Parle,Snacks,Golden,15,14,146,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 75g (Pack of 2),SNK-0282,Parle,Snacks,Golden,30,27,158,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 75g (Pack of 3),SNK-0283,Parle,Snacks,Golden,45,39,251,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 75g (Pack of 4),SNK-0284,Parle,Snacks,Golden,60,52,198,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 75g (Family Pack of 6),SNK-0285,Parle,Snacks,Golden,90,76,124,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 300g,SNK-0286,Parle,Snacks,Golden,35,32,232,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 300g (Pack of 2),SNK-0287,Parle,Snacks,Golden,70,61,250,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 300g (Pack of 3),SNK-0288,Parle,Snacks,Golden,105,90,379,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 300g (Pack of 4),SNK-0289,Parle,Snacks,Golden,140,118,124,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=500&auto=format&fit=crop&q=80,Parle Monaco Biscuits 300g (Family Pack of 6),SNK-0290,Parle,Snacks,Golden,210,173,253,Light crispy salted cracker biscuits.
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 150g,SNK-0291,Parle,Snacks,Golden,30,27,180,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 150g (Pack of 2),SNK-0292,Parle,Snacks,Golden,60,51,140,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 150g (Pack of 3),SNK-0293,Parle,Snacks,Golden,90,76,440,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 150g (Pack of 4),SNK-0294,Parle,Snacks,Golden,120,100,266,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 150g (Family Pack of 6),SNK-0295,Parle,Snacks,Golden,180,146,324,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 600g,SNK-0296,Parle,Snacks,Golden,60,55,416,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 600g (Pack of 2),SNK-0297,Parle,Snacks,Golden,120,104,127,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 600g (Pack of 3),SNK-0298,Parle,Snacks,Golden,180,154,121,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 600g (Pack of 4),SNK-0299,Parle,Snacks,Golden,240,204,219,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Parle Krackjack Biscuits 600g (Family Pack of 6),SNK-0300,Parle,Snacks,Golden,360,297,222,Sweet & salty cracker cookies.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Parle Happy Happy Choco Chip Cookies 300g,SNK-0301,Parle,Snacks,Brown,120,108,213,Soft baked choco chip cookies.
https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500&auto=format&fit=crop&q=80,Parle Happy Happy Choco Chip Cookies 300g (Pack of 2),SNK-0302,Parle,Snacks,Brown,240,205,416,Soft baked choco chip cookies.
https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=500&auto=format&fit=crop&q=80,Parle Happy Happy Choco Chip Cookies 300g (Pack of 3),SNK-0303,Parle,Snacks,Brown,360,302,398,Soft baked choco chip cookies.
https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=500&auto=format&fit=crop&q=80,Parle Happy Happy Choco Chip Cookies 300g (Pack of 4),SNK-0304,Parle,Snacks,Brown,480,400,152,Soft baked choco chip cookies.
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Parle Happy Happy Choco Chip Cookies 300g (Family Pack of 6),SNK-0305,Parle,Snacks,Brown,720,583,205,Soft baked choco chip cookies.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 200g,SNK-0306,Britannia,Snacks,Blue,55,49,231,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 200g (Pack of 2),SNK-0307,Britannia,Snacks,Blue,110,93,367,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 200g (Pack of 3),SNK-0308,Britannia,Snacks,Blue,165,137,136,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1566478989037-eec170784d0b?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 200g (Pack of 4),SNK-0309,Britannia,Snacks,Blue,220,181,157,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1621939514649-280e2ee25f60?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 200g (Family Pack of 6),SNK-0310,Britannia,Snacks,Blue,330,265,250,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1600271886742-f049cd451bba?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 600g,SNK-0311,Britannia,Snacks,Blue,160,145,285,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1558961363-fa8fdf82db35?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 600g (Pack of 2),SNK-0312,Britannia,Snacks,Blue,320,276,242,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1578849278619-e73505e9610f?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 600g (Pack of 3),SNK-0313,Britannia,Snacks,Blue,480,406,171,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1599490659213-e2b9527bd087?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 600g (Pack of 4),SNK-0314,Britannia,Snacks,Blue,640,536,228,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1613919113640-25732ec5e61f?w=500&auto=format&fit=crop&q=80,Britannia Good Day Cashew Biscuits 600g (Family Pack of 6),SNK-0315,Britannia,Snacks,Blue,960,783,400,Rich butter cookies loaded with real cashew nuts.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 500ml Pouch,DRY-0001,Amul,Dairy Products,White,28,28,283,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 500ml Pouch (Pack of 2),DRY-0002,Amul,Dairy Products,White,56,53,284,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 500ml Pouch (Pack of 3),DRY-0003,Amul,Dairy Products,White,84,78,190,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 500ml Pouch (Pack of 4),DRY-0004,Amul,Dairy Products,White,112,104,244,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 500ml Pouch (Family Pack of 6),DRY-0005,Amul,Dairy Products,White,168,151,108,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Pouch,DRY-0006,Amul,Dairy Products,White,54,54,82,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Pouch (Pack of 2),DRY-0007,Amul,Dairy Products,White,108,103,121,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Pouch (Pack of 3),DRY-0008,Amul,Dairy Products,White,162,151,245,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Pouch (Pack of 4),DRY-0009,Amul,Dairy Products,White,216,200,243,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Pouch (Family Pack of 6),DRY-0010,Amul,Dairy Products,White,324,292,201,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Tetra,DRY-0011,Amul,Dairy Products,White,58,54,169,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Tetra (Pack of 2),DRY-0012,Amul,Dairy Products,White,116,103,244,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Tetra (Pack of 3),DRY-0013,Amul,Dairy Products,White,174,151,205,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Tetra (Pack of 4),DRY-0014,Amul,Dairy Products,White,232,200,144,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Taaza Toned Milk 1L Tetra (Family Pack of 6),DRY-0015,Amul,Dairy Products,White,348,292,129,Pasteurized toned fresh milk rich in calcium & vitamins.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 500ml Pouch,DRY-0016,Amul,Dairy Products,White,34,34,100,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 500ml Pouch (Pack of 2),DRY-0017,Amul,Dairy Products,White,68,65,66,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 500ml Pouch (Pack of 3),DRY-0018,Amul,Dairy Products,White,102,95,280,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 500ml Pouch (Pack of 4),DRY-0019,Amul,Dairy Products,White,136,126,135,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 500ml Pouch (Family Pack of 6),DRY-0020,Amul,Dairy Products,White,204,184,64,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 1L Pouch,DRY-0021,Amul,Dairy Products,White,66,66,99,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 1L Pouch (Pack of 2),DRY-0022,Amul,Dairy Products,White,132,125,242,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 1L Pouch (Pack of 3),DRY-0023,Amul,Dairy Products,White,198,185,143,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 1L Pouch (Pack of 4),DRY-0024,Amul,Dairy Products,White,264,244,240,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Gold Full Cream Milk 1L Pouch (Family Pack of 6),DRY-0025,Amul,Dairy Products,White,396,356,122,Rich 4.5% fat full cream standardized milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 500ml Pouch,DRY-0026,Amul,Dairy Products,White,30,30,254,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 500ml Pouch (Pack of 2),DRY-0027,Amul,Dairy Products,White,60,57,155,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 500ml Pouch (Pack of 3),DRY-0028,Amul,Dairy Products,White,90,84,261,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 500ml Pouch (Pack of 4),DRY-0029,Amul,Dairy Products,White,120,111,96,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 500ml Pouch (Family Pack of 6),DRY-0030,Amul,Dairy Products,White,180,162,95,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 1L Pouch,DRY-0031,Amul,Dairy Products,White,58,58,205,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 1L Pouch (Pack of 2),DRY-0032,Amul,Dairy Products,White,116,110,85,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 1L Pouch (Pack of 3),DRY-0033,Amul,Dairy Products,White,174,162,88,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 1L Pouch (Pack of 4),DRY-0034,Amul,Dairy Products,White,232,215,162,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Shakti Standardized Milk 1L Pouch (Family Pack of 6),DRY-0035,Amul,Dairy Products,White,348,313,249,3% fat standardized milk for daily family nutrition.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 500ml Pouch,DRY-0036,Amul,Dairy Products,White,28,28,73,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 500ml Pouch (Pack of 2),DRY-0037,Amul,Dairy Products,White,56,53,149,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 500ml Pouch (Pack of 3),DRY-0038,Amul,Dairy Products,White,84,78,290,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 500ml Pouch (Pack of 4),DRY-0039,Amul,Dairy Products,White,112,104,172,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 500ml Pouch (Family Pack of 6),DRY-0040,Amul,Dairy Products,White,168,151,147,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 1L Tetra,DRY-0041,Amul,Dairy Products,White,60,55,199,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 1L Tetra (Pack of 2),DRY-0042,Amul,Dairy Products,White,120,104,272,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 1L Tetra (Pack of 3),DRY-0043,Amul,Dairy Products,White,180,154,196,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 1L Tetra (Pack of 4),DRY-0044,Amul,Dairy Products,White,240,204,143,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Slim N Trim Skimmed Milk 1L Tetra (Family Pack of 6),DRY-0045,Amul,Dairy Products,White,360,297,166,Fat free skimmed milk for weight conscious.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 500ml Pouch,DRY-0046,Amul,Dairy Products,White,36,36,85,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 500ml Pouch (Pack of 2),DRY-0047,Amul,Dairy Products,White,72,68,186,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 500ml Pouch (Pack of 3),DRY-0048,Amul,Dairy Products,White,108,101,163,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 500ml Pouch (Pack of 4),DRY-0049,Amul,Dairy Products,White,144,133,89,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 500ml Pouch (Family Pack of 6),DRY-0050,Amul,Dairy Products,White,216,194,245,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 1L Pouch,DRY-0051,Amul,Dairy Products,White,70,70,182,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 1L Pouch (Pack of 2),DRY-0052,Amul,Dairy Products,White,140,133,189,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 1L Pouch (Pack of 3),DRY-0053,Amul,Dairy Products,White,210,196,196,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 1L Pouch (Pack of 4),DRY-0054,Amul,Dairy Products,White,280,259,278,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Amul Buffalo Milk 1L Pouch (Family Pack of 6),DRY-0055,Amul,Dairy Products,White,420,378,213,Rich creamy 6% fat pasteurized buffalo milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 500ml Pouch,DRY-0056,Mother Dairy,Dairy Products,White,27,27,84,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 500ml Pouch (Pack of 2),DRY-0057,Mother Dairy,Dairy Products,White,54,51,255,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 500ml Pouch (Pack of 3),DRY-0058,Mother Dairy,Dairy Products,White,81,76,287,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 500ml Pouch (Pack of 4),DRY-0059,Mother Dairy,Dairy Products,White,108,100,107,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 500ml Pouch (Family Pack of 6),DRY-0060,Mother Dairy,Dairy Products,White,162,146,80,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 1L Pouch,DRY-0061,Mother Dairy,Dairy Products,White,53,53,135,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 1L Pouch (Pack of 2),DRY-0062,Mother Dairy,Dairy Products,White,106,101,208,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 1L Pouch (Pack of 3),DRY-0063,Mother Dairy,Dairy Products,White,159,148,70,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 1L Pouch (Pack of 4),DRY-0064,Mother Dairy,Dairy Products,White,212,196,93,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Mother Dairy Toned Milk 1L Pouch (Family Pack of 6),DRY-0065,Mother Dairy,Dairy Products,White,318,286,150,Fresh pasteurized toned cow mix milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 500ml Pouch,DRY-0066,Mother Dairy,Dairy Products,White,33,33,132,Thick creamy full cream milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 500ml Pouch (Pack of 2),DRY-0067,Mother Dairy,Dairy Products,White,66,63,224,Thick creamy full cream milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 500ml Pouch (Pack of 3),DRY-0068,Mother Dairy,Dairy Products,White,99,92,231,Thick creamy full cream milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 500ml Pouch (Pack of 4),DRY-0069,Mother Dairy,Dairy Products,White,132,122,119,Thick creamy full cream milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 500ml Pouch (Family Pack of 6),DRY-0070,Mother Dairy,Dairy Products,White,198,178,232,Thick creamy full cream milk.
https://images.unsplash.com/photo-1628088062854-d1870b4553da?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 1L Pouch,DRY-0071,Mother Dairy,Dairy Products,White,65,65,256,Thick creamy full cream milk.
https://images.unsplash.com/photo-1573246123716-6b1782bfc499?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 1L Pouch (Pack of 2),DRY-0072,Mother Dairy,Dairy Products,White,130,124,177,Thick creamy full cream milk.
https://images.unsplash.com/photo-1550583724-b2692b85b150?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 1L Pouch (Pack of 3),DRY-0073,Mother Dairy,Dairy Products,White,195,182,80,Thick creamy full cream milk.
https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 1L Pouch (Pack of 4),DRY-0074,Mother Dairy,Dairy Products,White,260,240,109,Thick creamy full cream milk.
https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=500&auto=format&fit=crop&q=80,Mother Dairy Full Cream Milk 1L Pouch (Family Pack of 6),DRY-0075,Mother Dairy,Dairy Products,White,390,351,231,Thick creamy full cream milk.
https://images.unsplash.com/photo-1563636619-e9143da7973b?w=500&auto=format&fit=crop&q=80,Mother Dairy Cow Milk 500ml,DRY-0076,Mother Dairy,Dairy Products,White,28,28,240,Nutritious fresh cow milk easy to digest.
